"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fdps",3.36516127696362e-78,0.32501028970453,0.241,0.451,6.99583377867968e-74
"Cops8",3.58498180235295e-78,0.52014876851177,0.15,0.305,7.45281866891156e-74
"Selplg",3.75451228190282e-78,1.22395154348091,0.413,0.284,7.80525558284776e-74
"Psip1",4.50525756664032e-78,0.342852889201311,0.231,0.434,9.36597995528856e-74
"Ech1",8.6008196570733e-78,0.442276963586017,0.294,0.549,1.78802439850897e-73
"Timm8b",1.10538997120478e-77,0.349591622739349,0.301,0.554,2.29799521113761e-73
"Fam192a",1.12649091673886e-77,0.499614654694363,0.121,0.256,2.34186196680841e-73
"Stoml2",1.17434636093805e-77,0.436716983574973,0.137,0.283,2.4413486497541e-73
"Dnajb9",1.49633850150152e-77,0.52806590921679,0.196,0.381,3.11073811077151e-73
"Ube2a",1.75134741671251e-77,0.480681323789756,0.148,0.301,3.64087614460365e-73
"Pex13",2.56477266773651e-77,0.485425767598042,0.135,0.278,5.33190589895743e-73
"Psma4",2.67208447492441e-77,0.398535223227911,0.315,0.588,5.55499641492035e-73
"Yipf4",5.58072403255403e-77,0.475522605460443,0.276,0.522,1.16017671912766e-72
"Ubald2",6.08010386392927e-77,0.474087550933446,0.197,0.383,1.26399279227226e-72
"Nudt21",7.50120696481534e-77,0.536501465135442,0.13,0.272,1.55942591591546e-72
"Lsm1",4.2785402354408e-76,0.529472126539762,0.136,0.28,8.89465729545787e-72
"Mettl9",4.66928639585445e-76,0.590370530109439,0.188,0.368,9.70697948834182e-72
"Psmb7",5.77920484815965e-76,0.462010544354927,0.262,0.497,1.20143889588391e-71
"Ube2e3",7.12148312997894e-76,0.425634978509456,0.258,0.482,1.48048512789132e-71
"Oat",7.33481592725804e-76,0.541474241144997,0.173,0.338,1.52483488311767e-71
"Ddost",8.02547883230997e-76,0.499812934269102,0.27,0.507,1.66841679444892e-71
"Prdx6",9.76158017261698e-76,0.285210223553007,0.349,0.609,2.02933490208534e-71
"Txndc9",1.38751275377779e-75,0.536215647822739,0.232,0.442,2.88450026382866e-71
"Mrps18c",2.07681742333873e-75,0.510274287935671,0.206,0.396,4.31749574137889e-71
"Mrpl33",2.68509360083215e-75,0.448615479035846,0.265,0.497,5.58204108676996e-71
"Capza1",2.83954222821393e-75,0.390814691410747,0.137,0.279,5.90312433823395e-71
"Tspan14",2.93751205586248e-75,0.395404935805904,0.123,0.258,6.10679381293251e-71
"Gemin7",3.1097400570859e-75,0.456450824017909,0.157,0.314,6.46483860467588e-71
"Mea1",3.50265406004343e-75,0.460468288150717,0.142,0.288,7.28166752542429e-71
"Srgn",3.86661782410665e-75,-0.504660080458709,0.161,0.299,8.03831179453532e-71
"Dynlt3",6.20225885324419e-75,0.449969726538374,0.165,0.325,1.28938759300094e-70
"Mrps18a",1.0448688205365e-74,0.552069216111896,0.167,0.332,2.17217779101334e-70
"Tomm22",5.26071557692196e-74,0.543816125150894,0.246,0.468,1.09365016128631e-69
"Sept7",5.66414412378163e-74,-0.291084150361206,0.503,0.733,1.17751892189296e-69
"Pgk1",8.08091461668304e-74,0.543930536230718,0.259,0.484,1.67994133966224e-69
"Mfsd14a",1.27821274268842e-73,0.414556050836178,0.188,0.364,2.65727647077496e-69
"Cnp",1.88074974487697e-73,-0.499194415866392,0.397,0.564,3.90989064462473e-69
"Clns1a",2.24920143234325e-73,0.478567124104912,0.146,0.292,4.67586485769839e-69
"Pithd1",2.57584481634787e-73,0.336235430296733,0.123,0.256,5.35492378870559e-69
"AI413582",2.62988120671179e-73,0.672250298322352,0.169,0.332,5.46726004063313e-69
"Lgmn",6.13459322851729e-73,1.05769214528992,0.635,0.644,1.27532058627646e-68
"Ndufb7",6.94337678686406e-73,0.273486658297549,0.397,0.705,1.44345860022117e-68
"Atg101",1.56391323853075e-72,0.499972515871517,0.121,0.251,3.25121923158157e-68
"0610012G03Rik",1.58752176284443e-72,0.578643041022973,0.246,0.461,3.30029899277728e-68
"Pigt",7.84952327792713e-72,0.633023171024891,0.125,0.257,1.63183739424827e-67
"Ntpcr",8.61800400945145e-72,0.268093896937854,0.122,0.25,1.79159685352486e-67
"Vcp",1.69689742119575e-71,0.423748793453106,0.299,0.549,3.52768004892385e-67
"Wtap",1.83974570313171e-71,0.530760385895809,0.141,0.283,3.82464734224051e-67
"Cisd1",4.95077996304797e-71,0.289736240909968,0.324,0.575,1.02921764651804e-66
"Leprot",6.05103585433822e-71,0.39938537399911,0.228,0.428,1.25794984375837e-66
"Tomm7",1.35365215934466e-70,0.320175596987378,0.378,0.679,2.81410747406162e-66
"Rdh14",4.71776031064715e-70,0.571680089631489,0.125,0.256,9.80775190980437e-66
"Twf2",7.17892669252706e-70,0.400724297856931,0.128,0.261,1.49242707010945e-65
"Cdk2ap1",8.14911175457367e-70,0.390647096139706,0.126,0.256,1.69411884265832e-65
"Eef1g",8.69513979359043e-70,0.359138252235931,0.36,0.649,1.80763261168952e-65
"Hint2",1.46833046198224e-69,0.500714558348748,0.162,0.314,3.05251219741487e-65
"Ppt1",2.22797557269149e-69,0.646168487165206,0.206,0.392,4.63173841806834e-65
"Kctd12",2.88735776072844e-69,-0.72735895463521,0.184,0.314,6.00252804877835e-65
"Pin1",5.27670350290214e-69,0.568221463713389,0.223,0.419,1.09697389121833e-64
"Cops2",5.92495859626568e-69,0.513521338905815,0.126,0.258,1.23173964257767e-64
"Gpbp1",6.43013419276597e-69,0.495863258577613,0.148,0.292,1.33676059733412e-64
"Eif4a1",7.12664947433754e-69,1.18466079262244,0.61,0.765,1.48155915922003e-64
"Hmgb2",9.15048901755651e-69,0.619657088116905,0.162,0.31,1.90229516185982e-64
"Dctn3",1.08299453919299e-68,0.344252081426464,0.309,0.559,2.25143734752832e-64
"Spag7",1.52261457539678e-68,0.578379567935965,0.193,0.368,3.16536344079236e-64
"Coa3",2.14482076930798e-68,0.447984818814948,0.297,0.544,4.45886789731436e-64
"Cox17",2.63746670014944e-68,0.304151696824086,0.368,0.652,5.48302952294067e-64
"Tor1a",4.03617115429379e-68,0.503625894119309,0.141,0.28,8.39079621266136e-64
"Etfb",5.53873934680018e-68,0.557015952759076,0.304,0.556,1.15144852280629e-63
