"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm42418",3.52797369434686e-54,-11.7049726653644,0,1,7.33430451317769e-50
"mt-Nd1",3.52797369434686e-54,-13.0731012260796,0,1,7.33430451317769e-50
"mt-Nd2",3.52797369434686e-54,-13.1610092193941,0,1,7.33430451317769e-50
"mt-Co1",3.52797369434686e-54,-14.0510023846995,0,1,7.33430451317769e-50
"mt-Co2",3.52797369434686e-54,-14.4121481961509,0,1,7.33430451317769e-50
"mt-Atp6",3.52797369434686e-54,-14.8888566753652,0,1,7.33430451317769e-50
"mt-Co3",3.52797369434686e-54,-14.8210283492517,0,1,7.33430451317769e-50
"mt-Nd4",3.52797369434686e-54,-13.0023719001433,0,1,7.33430451317769e-50
"mt-Cytb",3.52797369434686e-54,-13.8998418267404,0,1,7.33430451317769e-50
"Ubb",1.96422168535013e-53,-10.2583111682638,0.005,1,4.08342046167438e-49
"H3f3b",5.74156243186859e-53,-12.1800763543485,0,0.981,1.19361341396116e-48
"Rpl14",1.42270480548329e-50,-10.8728672223072,0,0.943,2.9576610201192e-46
"Selenow",2.16678520727451e-49,-10.7920169373024,0,0.925,4.50452976740298e-45
"Selenof",2.16698202769383e-49,-10.1972925409986,0,0.925,4.50493893737271e-45
"Elob",3.22974110451731e-48,-10.2715219378963,0,0.906,6.71430878218103e-44
"mt-Nd3",3.22974110451731e-48,-10.5819585620577,0,0.906,6.71430878218103e-44
"mt-Nd5",3.22974110451731e-48,-10.2827976236413,0,0.906,6.71430878218103e-44
"Rpl26",4.71119877136668e-47,-11.4256938780656,0,0.887,9.7941111257942e-43
"Selenok",4.71119877136668e-47,-10.2031827825566,0,0.887,9.7941111257942e-43
"Selenom",9.40435467695168e-45,-10.3088481642466,0,0.849,1.95507129379148e-40
"Morf4l1",1.03307413115553e-42,-6.07881038376009,0.016,0.868,2.14765781125923e-38
"Gapdh",1.72614670019699e-42,-9.63905873680804,0,0.811,3.58848637503953e-38
"Gm10076",1.72614670019699e-42,-9.7884224838666,0,0.811,3.58848637503953e-38
"mt-Nd4l",1.72614670019699e-42,-9.96461603992495,0,0.811,3.58848637503953e-38
"Sem1",2.26714585248289e-41,-9.68030609651625,0,0.792,4.71316951272668e-37
"Ndufb1-ps",2.91745053478054e-40,-9.06949132141285,0,0.774,6.06508791675527e-36
"mt-Atp8",4.54704942104103e-38,-8.74964997341354,0,0.736,9.45286104140219e-34
"Micos10",5.5091836404954e-37,-8.94752447069698,0,0.717,1.14530418702259e-32
"Atp5md",5.5091836404954e-37,-8.96119959384069,0,0.717,1.14530418702259e-32
"Cops9",6.54452440208121e-36,-8.77980311607331,0,0.698,1.36054117794866e-31
"Tle5",6.54452440208121e-36,-9.41392037780102,0,0.698,1.36054117794866e-31
"Gm10260",6.54452440208121e-36,-9.25372371813122,0,0.698,1.36054117794866e-31
"Ppp1r2",6.54452440208121e-36,-9.60613446840613,0,0.698,1.36054117794866e-31
"Zbtb20",2.10790434208347e-34,-4.84916811318925,0.109,0.906,4.38212233675733e-30
"Atp5mpl",8.71105649239126e-34,-8.61604085753908,0,0.66,1.81094153420322e-29
"Rtraf",8.71105649239126e-34,-8.7189438424785,0,0.66,1.81094153420322e-29
"Tceal9",8.71105649239126e-34,-9.39635613051874,0,0.66,1.81094153420322e-29
"Selenos",9.76402257217632e-33,-9.27754003195007,0,0.642,2.02984265252974e-28
"Selenop",9.76402257217632e-33,-9.09084752292812,0,0.642,2.02984265252974e-28
"Trir",1.07382188012734e-31,-8.4823527015339,0,0.623,2.23236830659673e-27
"Mir99ahg",1.07382188012734e-31,-9.16852590484101,0,0.623,2.23236830659673e-27
"Arl1",2.64507316811411e-31,-5.90579777776569,0.01,0.66,5.49884260919242e-27
"Snu13",1.15893770982455e-30,-8.67824726400739,0,0.604,2.40931560495425e-26
"H2-K1",3.86846922299323e-29,-3.71449717499637,0.057,0.774,8.04216066768064e-25
"Cavin3",1.27675338911762e-28,-8.83087617736467,0,0.566,2.65424262063662e-24
"Mcrip1",1.27675338911762e-28,-8.49347978615351,0,0.566,2.65424262063662e-24
"Gm47283",1.27675338911762e-28,-8.36805300107486,0,0.566,2.65424262063662e-24
"Uba52",1.30372792240354e-27,-8.49871333761862,0,0.547,2.71031997788473e-23
"Aopep",1.30372792240354e-27,-8.40605955432075,0,0.547,2.71031997788473e-23
"Micos13",1.30372792240354e-27,-8.70732643629488,0,0.547,2.71031997788473e-23
"Bex3",1.30372792240354e-27,-8.57687532543278,0,0.547,2.71031997788473e-23
"Ndfip1",2.15871580314022e-27,-3.0986224587624,0.078,0.811,4.48775428314821e-23
"Dbp",5.85905876374903e-27,-4.24682576768741,0.031,0.66,1.21803972639579e-22
"Tmem37",6.7768955815962e-27,-4.19570943154249,0.031,0.66,1.40884882245804e-22
"Fmc1",1.30741470777321e-26,-8.21979541237131,0,0.528,2.71798443598973e-22
"Rex1bd",1.30741470777321e-26,-8.10477059829235,0,0.528,2.71798443598973e-22
"Pura",2.19078099590303e-26,-3.38750851159134,0.041,0.698,4.5544146123828e-22
"Lbp",5.7990106151006e-26,-5.24318935273699,0.016,0.585,1.20555631677326e-21
"Bicc1",1.2431069698271e-25,-3.69439974384817,0.036,0.66,2.58429507957356e-21
"Snhg8",1.28786187282139e-25,-8.71060337271108,0,0.509,2.67733604740838e-21
"Mir100hg",1.28786187282139e-25,-8.2283520639739,0,0.509,2.67733604740838e-21
"H3f3a,H3f3b",2.77798337752014e-25,10.6846937585664,0.922,0,5.77514964352663e-21
"Cemip",2.95291045699291e-25,-4.93469792141754,0.026,0.604,6.13880554904255e-21
"Colec12",3.37347758122817e-25,-2.63844353933602,0.13,0.906,7.01312254361525e-21
"Csnk2b",1.24634787153005e-24,-8.25931418397441,0,0.491,2.59103259012383e-20
"Twist1",1.95849062010504e-24,-5.99896773414385,0.01,0.528,4.07150615013636e-20
"Rpl12",3.07917410594645e-24,-2.78207233873538,0.29,0.925,6.40129504885208e-20
"Cpxm1",3.54409985498047e-24,-4.99792069877147,0.021,0.566,7.36782918851889e-20
"Dcn",1.12037838105553e-23,-3.71464388359141,0.15,0.792,2.32915461637633e-19
"Foxd1",1.47310264506493e-23,-3.95616348110273,0.057,0.66,3.06243308882548e-19
"Itih5",2.74155757209276e-23,-3.67331132100099,0.104,0.736,5.69942403662363e-19
"Igfbp5",6.18395869950569e-23,-5.18055056967559,0.067,0.66,1.28558317404024e-18
"Rps21",6.66968604667322e-23,-2.37934078081896,0.487,0.981,1.3865610322429e-18
"Rps10",7.80168414889333e-23,-2.52863790954138,0.332,0.962,1.62189211771344e-18
"Cygb",8.46270927333599e-23,-4.88275672373779,0.031,0.566,1.75931263083382e-18
"Rps12",1.48722767683334e-22,-2.6988474158797,0.342,0.962,3.09179761736883e-18
"Mfap4",1.88327189163568e-22,-4.16531694988949,0.036,0.585,3.91513393552141e-18
"Ifit3",3.42477154864845e-22,-4.40325324336271,0.031,0.566,7.11975757248527e-18
"Tpt1",7.07450241214681e-22,-2.42500513100185,0.653,1,1.4707183064612e-17
"Lrp1",7.7336460113919e-22,-1.79257349551697,0.119,0.83,1.60774766930826e-17
"Lsamp",1.30272251120427e-21,-3.02218060220209,0.026,0.547,2.70822982854256e-17
"Tnfsf12",5.04233970615609e-21,-2.12054087760874,0.036,0.585,1.04825200151279e-16
"Ramp2",5.20844874990683e-21,-3.18036721037163,0.083,0.679,1.08278441061813e-16
"Nfic",6.45939394670907e-21,-2.65890440933514,0.078,0.679,1.34284340758135e-16
"Rab5if",9.1964843884121e-21,-7.88879556046716,0,0.415,1.91185713950699e-16
"Uba52,Ubc",2.52784495208888e-20,9.64338194872443,0.808,0,5.25513687089758e-16
"Ogt",2.65154379853066e-20,-3.01942122077406,0.052,0.604,5.51229440276539e-16
"Tusc3",3.59753369904158e-20,-4.95617434190095,0.01,0.453,7.47891280693755e-16
"Hnrnpa0",6.14570514070265e-20,-3.26659010506922,0.062,0.623,1.27763064170067e-15
"Il33",6.33218482423036e-20,-2.83438817797481,0.062,0.623,1.31639790310925e-15
"Efemp1",6.39993114288775e-20,-3.41162858918773,0.073,0.642,1.33048168529493e-15
"Rpsa",6.47244159152029e-20,-2.214744393543,0.363,0.962,1.34555588246115e-15
"Ndufaf8",8.17161116148594e-20,-7.49651226824304,0,0.396,1.69879624436131e-15
"Lum",8.74926317870099e-20,-2.42067786895057,0.098,0.717,1.81888432222015e-15
"Tgfbi",9.80046004713443e-20,-2.86833663550614,0.057,0.604,2.03741763919878e-15
"Selk",1.0479964917647e-19,9.2391484678418,0.793,0,2.17867990672963e-15
"Col1a1",1.05786117358056e-19,-2.86302013172462,0.104,0.698,2.19918759375662e-15
"Scara5",1.56667606047176e-19,-6.04257674194354,0.005,0.415,3.25696286211474e-15
"Clec2d",1.90807978410021e-19,-5.79662524609882,0.005,0.415,3.96670706316592e-15
"Ifi30",2.51832153362474e-19,-3.10689832763199,0.047,0.566,5.23533863625247e-15
"Tra2a",3.62695312473027e-19,-2.62489835296606,0.062,0.623,7.54007285100175e-15
"Plac9b",4.21294650925191e-19,9.4825584669469,0.777,0,8.75829449808379e-15
"Rbp1",5.52766265825457e-19,-2.36060976280665,0.083,0.679,1.14914579002454e-14
"Cwc22",6.19485294799791e-19,-3.52302052694447,0.021,0.472,1.28784797935929e-14
"Nr1d1",6.19485294799791e-19,-3.72287212411235,0.021,0.472,1.28784797935929e-14
"Rpl14,Rpl14-ps1",6.65288478557213e-19,9.30940946693703,0.772,0,1.38306821807259e-14
"Eloc",7.142800800393e-19,-7.65520146084293,0,0.377,1.4849168583937e-14
"Mtln",7.142800800393e-19,-7.59801862160957,0,0.377,1.4849168583937e-14
"Rxylt1",7.142800800393e-19,-7.33761880030366,0,0.377,1.4849168583937e-14
"Gm16286",7.142800800393e-19,-7.33065710488516,0,0.377,1.4849168583937e-14
"Ndufs5",7.24553203030119e-19,-2.49079941069232,0.078,0.642,1.50627365377931e-14
"Hba-a2",8.84867483510793e-19,5.27113655304514,0.808,0.019,1.83955101147059e-14
"Col6a1",1.00622245179428e-18,-2.92702152248826,0.041,0.547,2.09183585503512e-14
"Cped1",1.08362620491407e-18,-3.44629868812862,0.047,0.547,2.25275051739585e-14
"Rab21",1.28815828849312e-18,-2.43314742783559,0.021,0.472,2.67795226594835e-14
"Apod",1.34623024024557e-18,-3.01760998202394,0.202,0.811,2.79867804644651e-14
"Hnrnpa2b1",1.7197960676172e-18,-2.06224925550895,0.13,0.755,3.5752840449694e-14
"Rps20",2.93120292055363e-18,-2.08164194476151,0.503,0.943,6.09367775153895e-14
"Cd47",4.78777749265833e-18,-2.34304650339448,0.104,0.698,9.9533106294874e-14
"Mbp",4.98085259010233e-18,-1.65179832801486,0.249,0.925,1.03546944495637e-13
"Snhg1",5.7890135419559e-18,-3.23490402593844,0.031,0.491,1.20347802523721e-13
"Mrpl58",6.14345565733511e-18,-7.71773346534075,0,0.358,1.2771629966034e-13
"Gm14964",6.14345565733511e-18,-7.9092934920445,0,0.358,1.2771629966034e-13
"Pdgfra",1.02515461497024e-17,-2.82643702825037,0.083,0.623,2.13119392906163e-13
"BC004004",1.0798738338006e-17,-2.16448482308311,0.109,0.717,2.24494971308807e-13
"Serpinf1",1.08242163887247e-17,-1.83328875356223,0.119,0.736,2.25024634505197e-13
"Ctsl",1.14422254904065e-17,-2.21474976592394,0.347,0.887,2.37872425720061e-13
"Rtp4",1.39981476547191e-17,-5.40591823294239,0.01,0.396,2.91007491593956e-13
"Olfml3",1.76316093864962e-17,-2.15287522188859,0.109,0.698,3.66543527535869e-13
"Wnt5a",2.11945688671202e-17,-4.58758721694662,0.016,0.415,4.40613892178562e-13
"Por",2.22465060035827e-17,-2.86924822417529,0.041,0.509,4.62482613308481e-13
"Sepw1",2.28482422438289e-17,9.28347323253366,0.731,0,4.7499210800696e-13
"Rpl30",3.90855923071567e-17,-2.16411277315638,0.42,0.925,8.1255037847348e-13
"Fus",4.07838124869347e-17,-2.00243803858909,0.13,0.736,8.47854677790886e-13
"Fmo1",4.388264019056e-17,-3.48569659753743,0.026,0.453,9.12276206921552e-13
"Hbb-bs",4.6390290373247e-17,-1.70314155883169,0.788,0.094,9.64407746569432e-13
"Ltbp4",4.6479302428982e-17,-2.80773133143891,0.031,0.472,9.66258218196106e-13
"Naxd",5.20025925743145e-17,-7.5277072443903,0,0.34,1.08108189702742e-12
"Rbis",5.2006254786374e-17,-7.43039226189815,0,0.34,1.08115803075393e-12
"Eno1",5.2006254786374e-17,-7.38756332347336,0,0.34,1.08115803075393e-12
"1810026B05Rik",5.2006254786374e-17,-7.35198149051573,0,0.34,1.08115803075393e-12
"Fdx2",5.2006254786374e-17,-7.5322602617728,0,0.34,1.08115803075393e-12
"Erg28",5.2006254786374e-17,-7.24232215618597,0,0.34,1.08115803075393e-12
"Hist1h1c",5.2006254786374e-17,-7.78939158707951,0,0.34,1.08115803075393e-12
"Zfp91",5.2006254786374e-17,-7.37079793156952,0,0.34,1.08115803075393e-12
"Ifit3b",5.2006254786374e-17,-8.91056675911118,0,0.34,1.08115803075393e-12
"Rack1",8.01453447231739e-17,-1.77002916865158,0.29,0.906,1.66614157145006e-12
"Hlf",9.68127197360293e-17,-2.91170337456807,0.026,0.453,2.01263963059231e-12
"Cystm1",1.19264002104959e-16,-5.3078886102717,0.01,0.377,2.47937933975999e-12
"Rpl28",1.39073895581763e-16,-1.90386956542474,0.492,0.981,2.89120721524927e-12
"Tmem176a",1.63357245602939e-16,-3.24904276776368,0.078,0.566,3.3960337788395e-12
"Col23a1",2.17316370353889e-16,-3.93330419747043,0.016,0.396,4.517790023287e-12
"Sap30l",2.31375923864303e-16,-4.45627890497,0.01,0.377,4.81007408121499e-12
"Blvrb",2.46326211420304e-16,-1.72696552835303,0.124,0.736,5.12087560921671e-12
"Cdk8",3.31372832110984e-16,-3.88803557321061,0.016,0.396,6.88890980675524e-12
"Calr",3.93334373533027e-16,-1.84943685263378,0.285,0.868,8.1770282913781e-12
"Rps24",4.09853006591302e-16,-1.76213533790846,0.575,0.962,8.52043415402658e-12
"Tceb2",4.26076070390442e-16,8.72763136352524,0.694,0,8.8576954273469e-12
"Naxe",4.3343206850198e-16,-7.27837374209011,0,0.321,9.01061927208767e-12
"Nop53",4.3343206850198e-16,-7.46437442080985,0,0.321,9.01061927208767e-12
"Gm26532",4.3343206850198e-16,-7.54000274467698,0,0.321,9.01061927208767e-12
"Ccn2",4.3343206850198e-16,-8.70647447759561,0,0.321,9.01061927208767e-12
"AY036118",4.3343206850198e-16,-7.79009145070595,0,0.321,9.01061927208767e-12
"Dhx36",4.40662406725585e-16,-3.13152552807124,0.031,0.453,9.16093077341819e-12
"Gm15772,Rpl26",6.39134160974307e-16,9.01181904052221,0.689,0,1.32869600724949e-11
"Timp3",6.79190816761587e-16,-2.23951008948636,0.378,0.887,1.41196978896566e-11
"Myl9",7.18299851282603e-16,3.49290458360443,0.845,0.396,1.4932735608314e-11
"Nrip1",8.01455624899774e-16,-2.294416045206,0.031,0.453,1.66614609860414e-11
"Mbd2",8.26968216871351e-16,-2.56158971084825,0.031,0.453,1.71918422605385e-11
"Rplp1",8.94265731313858e-16,-1.96650626484813,0.591,0.962,1.85908902882838e-11
"Sep15",9.55843198487984e-16,8.72926819257274,0.684,0,1.98710242533667e-11
"Tshz2",9.59554546373544e-16,-5.4156362501329,0.005,0.34,1.99481794645596e-11
"Htra3",1.15531717904819e-15,-5.44023381537598,0.01,0.358,2.40178888352329e-11
"Herpud1",1.24091651488629e-15,-1.91081311645685,0.15,0.755,2.57974134279710e-11
"H2-T23",1.58598830073135e-15,-3.91897309251559,0.031,0.434,3.2971110783904e-11
"Inmt",1.73143235762447e-15,-3.99631732897569,0.021,0.396,3.59947472826552e-11
"Ndn",1.79997482502758e-15,-3.26041296580515,0.041,0.472,3.74196766374984e-11
"Col15a1",1.82013923795247e-15,-3.22935426290506,0.036,0.453,3.78388746177938e-11
"Loxl1",1.95779755592319e-15,-4.15933359779566,0.016,0.377,4.07006533900871e-11
"Ppp2ca",2.15124429737983e-15,-2.02053962091352,0.078,0.604,4.47222176982293e-11
"Tef",2.34092276068956e-15,-2.98784601415718,0.021,0.396,4.86654432719753e-11
"Rpl23",2.57977047864182e-15,-1.69951676433317,0.617,0.962,5.36308484804848e-11
"Timp2",2.79932687790792e-15,-1.77781059458773,0.145,0.736,5.81952064648278e-11
"Selenot",3.55749127617154e-15,-7.16109632667119,0,0.302,7.39566861403301e-11
"Smim27",3.55749127617154e-15,-7.12546202528888,0,0.302,7.39566861403301e-11
"Pakap.1",3.55749127617154e-15,-7.22570448363533,0,0.302,7.39566861403301e-11
"Ocel1",3.55749127617154e-15,-7.08591510286245,0,0.302,7.39566861403301e-11
"Washc3",3.55749127617154e-15,-7.27418946261346,0,0.302,7.39566861403301e-11
"Prxl2c",3.55749127617154e-15,-7.315174307851,0,0.302,7.39566861403301e-11
"Pold4",3.55749127617154e-15,-7.4005858181198,0,0.302,7.39566861403301e-11
"Ccnt2",3.65246552135874e-15,-3.15895358106156,0.016,0.377,7.59311057235269e-11
"Ube2m",3.70732516022667e-15,-2.42221823833198,0.062,0.528,7.70715827559522e-11
"Tulp4",3.78054729221661e-15,-3.17668593688157,0.016,0.377,7.8593797657891e-11
"Ybx3",4.07789890744419e-15,-2.12876455916807,0.067,0.547,8.47754403868573e-11
"Ier3",4.82379923076325e-15,-3.22482410647798,0.047,0.472,1.00281962208337e-10
"Maf",6.83517017843134e-15,-3.61453506345228,0.036,0.434,1.42096352839409e-10
"Hpca",6.92002154720049e-15,-5.6608162776915,0.005,0.321,1.43860327944751e-10
"Camk2n1",7.94425989381917e-15,-2.61381075326773,0.083,0.566,1.65153218932607e-10
"B130024G19Rik",8.37331790025356e-15,-5.16452728336883,0.005,0.321,1.74072905828371e-10
"Sec61a1",9.3484659934138e-15,-1.76892565654078,0.052,0.491,1.94345259537079e-10
"Ifnar2",9.65276119353228e-15,-1.64857915515915,0.104,0.642,2.00671252452343e-10
"Mxra8",1.11668858845891e-14,-1.60083957580614,0.155,0.736,2.32148390654723e-10
"Auts2",1.25030032137953e-14,-3.53660374602781,0.026,0.396,2.5992493381159e-10
"Fndc5",1.36013267514961e-14,-4.41177710698631,0.01,0.34,2.82757981836852e-10
"Shfm1",1.47126263171025e-14,8.50489532369998,0.648,0,3.05860788506243e-10
"Islr",1.74636960759303e-14,-2.32637089966169,0.093,0.585,3.63052777722514e-10
"Cntfr",2.01699832874209e-14,-3.35723502454274,0.026,0.396,4.19313782562192e-10
"Xaf1",2.11828459508646e-14,-2.85008274204675,0.016,0.358,4.40370184472524e-10
"Steap3",2.26820132670132e-14,-3.78038889240007,0.016,0.358,4.71536373807937e-10
"Rab12",2.27035239546123e-14,-2.52095646925643,0.021,0.377,4.71983559492435e-10
"Ttc19",2.34702553900536e-14,-3.27380644312391,0.016,0.358,4.87923139303825e-10
"Rps8",2.44689893972746e-14,-1.49202648204543,0.725,0.962,5.08685820579941e-10
"Sox9",2.67508515682544e-14,-3.59735458908696,0.021,0.377,5.56123453252441e-10
"Fibin",2.77168099191851e-14,-2.94635737503499,0.047,0.453,5.7620476140994e-10
"Utp11",2.87655272399129e-14,-7.05253565152594,0,0.283,5.98006545790549e-10
"Resf1",2.87655272399129e-14,-7.54077499302218,0,0.283,5.98006545790549e-10
"Pgghg",2.87655272399129e-14,-6.7415207038891,0,0.283,5.98006545790549e-10
"Hpf1",2.87655272399129e-14,-7.2436147238556,0,0.283,5.98006545790549e-10
"Mindy2",2.87655272399129e-14,-6.97628700734479,0,0.283,5.98006545790549e-10
"Gpx3",2.87655272399129e-14,-7.23026078354849,0,0.283,5.98006545790549e-10
"Cavin1",2.87655272399129e-14,-7.39054715085415,0,0.283,5.98006545790549e-10
"H2-T22",2.87655272399129e-14,-7.19288521680004,0,0.283,5.98006545790549e-10
"Mtch1",2.88626662013195e-14,-2.26185139185567,0.119,0.623,6.0002596765923e-10
"Prrc2c",2.91769942627391e-14,-1.31320517584262,0.083,0.585,6.06560533728084e-10
"Txnip",3.07699863367084e-14,-2.58274043951121,0.098,0.585,6.39677245953831e-10
"Col13a1",3.36324088077e-14,-2.86520814786311,0.021,0.377,6.99184146703276e-10
"Pmepa1",4.27479484404341e-14,-2.59749375502332,0.041,0.434,8.88687100128185e-10
"Cebpd",4.29355454138319e-14,-2.53263888713261,0.155,0.679,8.92587053608152e-10
"Dynll1",4.59933258027331e-14,1.79432811444615,0.881,0.906,9.56155250113018e-10
"Rps15a",4.68814502347138e-14,-1.43769307793117,0.549,0.962,9.74618468929465e-10
"Ifit1",4.78773856192164e-14,-6.91969345148985,0.01,0.321,9.95322969637889e-10
"Mmp2",4.91928526244976e-14,-5.71238314003869,0.005,0.302,1.02267021321068e-09
"Psmb8",5.08692799749763e-14,-3.53166629923504,0.041,0.434,1.05752146139978e-09
"Lpar1",5.24755485146266e-14,-2.13035146539872,0.078,0.547,1.09091417807057e-09
"Cdk9",5.71646922097967e-14,-1.54058256983928,0.041,0.453,1.18839678634946e-09
"Nfix",5.73595277788948e-14,-1.83676081076232,0.062,0.509,1.19244722299544e-09
"Usmg5",6.58160318986125e-14,8.49217118695835,0.627,0,1.36824948714025e-09
"4632427E13Rik",7.64006490282912e-14,-4.15593405440282,0.01,0.321,1.58829309264914e-09
"Rpl22",7.96236271377338e-14,-1.54809064241706,0.326,0.868,1.65529558456635e-09
"Gadd45b",9.29695972589116e-14,-2.74447176176936,0.073,0.509,1.93274495741551e-09
"Fbln1",9.47726957511124e-14,-3.47257651160119,0.026,0.377,1.97022957196988e-09
"Gaa",1.08425031587971e-13,-2.31096070220753,0.052,0.472,2.25404798168233e-09
"Abi3bp",1.1313264241088e-13,-4.45339837081458,0.01,0.321,2.35191450307979e-09
"Clmp",1.51524195255491e-13,-3.0710922943956,0.031,0.396,3.1500364951664e-09
"Rpl19",1.635180424078e-13,-1.38521592578947,0.668,0.943,3.39937658361575e-09
"Crispld2",1.66034090644638e-13,-3.37692869109729,0.124,0.566,3.45168271041138e-09
"Sulf1",1.7575478714288e-13,-3.54364555847439,0.016,0.34,3.65376626991333e-09
"Atf7ip",1.81779541336763e-13,-3.65148944773264,0.016,0.34,3.77901488484996e-09
"Minos1",1.96551599341319e-13,8.47700077578152,0.611,0,4.08611119870669e-09
"Marcks",1.99747711559642e-13,-1.07287015592726,0.264,0.925,4.15255517561339e-09
"Bcl2",2.15082296408382e-13,-1.37860701287149,0.016,0.34,4.47134586003385e-09
"Peak1",2.15082296408382e-13,-2.51799127592563,0.016,0.34,4.47134586003385e-09
"Angptl1",2.29230432612337e-13,-7.82789085684815,0,0.264,4.76547146357787e-09
"Smim26",2.29230432612337e-13,-7.09393677400532,0,0.264,4.76547146357787e-09
"Gucy1b1",2.29230432612337e-13,-8.31956223408749,0,0.264,4.76547146357787e-09
"Gm11808",2.29230432612337e-13,-6.98868295323293,0,0.264,4.76547146357787e-09
"Tut4",2.29230432612337e-13,-6.92864018872888,0,0.264,4.76547146357787e-09
"Selenon",2.29230432612337e-13,-6.83752058524804,0,0.264,4.76547146357787e-09
"Mesd",2.29230432612337e-13,-7.12162683136368,0,0.264,4.76547146357787e-09
"Plpbp",2.29230432612337e-13,-7.11507358560181,0,0.264,4.76547146357787e-09
"Ufd1",2.29230432612337e-13,-6.93920181490273,0,0.264,4.76547146357787e-09
"Ptch1",2.41940510918178e-13,-3.12150354552254,0.026,0.377,5.029701281478e-09
"Pcsk1n",2.41940510918178e-13,-2.60925758481402,0.026,0.377,5.029701281478e-09
"Fau",2.60922242927612e-13,-1.29354122180832,0.694,0.962,5.42431250822213e-09
"Igfbp2",2.77498586282856e-13,-1.08800419123796,0.145,0.698,5.7689181102343e-09
"Cxcl16",2.95763636440462e-13,-3.01287746239118,0.047,0.434,6.14863023796077e-09
"Il6st",3.12895336321958e-13,-1.63147300515783,0.057,0.472,6.50478114679718e-09
"Fkbp5",3.71848592412658e-13,-6.10778057869659,0.005,0.283,7.73036038766674e-09
"Pten",4.12528061027225e-13,-1.72929450890042,0.155,0.679,8.57604586069498e-09
"Pam",4.20460063468274e-13,-1.22673330689145,0.135,0.679,8.74094425944194e-09
"Cenpb",4.40028782084757e-13,-2.394036627529,0.057,0.472,9.14775835076002e-09
"Vcam1",4.51683737259947e-13,-2.23230044522977,0.057,0.472,9.39005321389704e-09
"Arhgef12",4.885898728772e-13,-1.5441111005166,0.067,0.509,1.01572948672441e-08
"Spp1",5.54684242567919e-13,-1.6108852647832,0.093,0.547,1.15313307187445e-08
"Prdx6",6.14434047312996e-13,-1.81690045949951,0.13,0.642,1.27734694095899e-08
"Isg15",6.52941230105269e-13,-4.13536445195467,0.098,0.528,1.35739952326584e-08
"Cfh",6.5761385107277e-13,-1.30096863386456,0.15,0.717,1.36711343499518e-08
"Aldh2",7.21096331174115e-13,-1.2214201456231,0.207,0.811,1.49908716287787e-08
"Sntb2",7.22952218642688e-13,-3.36696080515877,0.026,0.358,1.50294536733628e-08
"Ppp1r21",7.55847815084896e-13,-4.21404939564289,0.016,0.321,1.57133202277999e-08
"Taf10",7.74620586446554e-13,-2.64677909514501,0.031,0.377,1.61035873716374e-08
"Zfhx4",9.5441765096732e-13,-2.23941106684739,0.026,0.358,1.98413885459596e-08
"Btbd7",9.55956201722257e-13,-3.97618248997805,0.01,0.302,1.9873373477604e-08
"Ssbp3",9.87300510388743e-13,-1.55773034560162,0.047,0.434,2.05249903104716e-08
"Edn3",9.87854407120173e-13,-1.65197165540891,0.052,0.453,2.05365052696213e-08
"S100a6",1.06654618986916e-12,-2.33344378416928,0.15,0.623,2.21724287411899e-08
"Enpp1",1.09626113398736e-12,-2.93369225153359,0.036,0.396,2.27901727144632e-08
"P3h3",1.13623352769189e-12,-2.05836878305419,0.067,0.491,2.36211588071867e-08
"Rras",1.13706503556032e-12,-1.41717249097081,0.124,0.642,2.36384450242634e-08
"Calcrl",1.16091324499382e-12,-2.74131235491463,0.036,0.396,2.41342254501765e-08
"Pfn1",1.17797393909486e-12,1.93597581156976,0.834,0.868,2.44889002198431e-08
"Rhob",1.18100645694521e-12,-2.10109287595199,0.202,0.717,2.45519432334339e-08
"Klf9",1.19137375583584e-12,-1.80901978693061,0.233,0.792,2.47674690100712e-08
"Kdelr1",1.32543819463347e-12,-1.0336336058661,0.135,0.679,2.75545346282352e-08
"Svil",1.37883352414871e-12,-2.66416290276394,0.016,0.321,2.86645701335276e-08
"Eef1a1",1.59499714522989e-12,-1.28350622334527,0.731,0.981,3.31583956521843e-08
"Paxx",1.8010756020958e-12,-6.92155263481081,0,0.245,3.74425606919695e-08
"Eif3j1",1.8010756020958e-12,-6.86110879664104,0,0.245,3.74425606919695e-08
"Gm8797",1.8010756020958e-12,-6.79247871605879,0,0.245,3.74425606919695e-08
"Czib",1.8010756020958e-12,-6.87884189317994,0,0.245,3.74425606919695e-08
"Ramac",1.8010756020958e-12,-6.82912218780322,0,0.245,3.74425606919695e-08
"Nsd3",1.8010756020958e-12,-6.79879609298925,0,0.245,3.74425606919695e-08
"Ciao2b",1.8010756020958e-12,-7.26378878150781,0,0.245,3.74425606919695e-08
"Ss18l2",1.8010756020958e-12,-6.63265999315302,0,0.245,3.74425606919695e-08
"Gatd3a",1.8010756020958e-12,-7.01293351513712,0,0.245,3.74425606919695e-08
"Ubl4a",1.8010756020958e-12,-6.62756685247297,0,0.245,3.74425606919695e-08
"Cxcl12",1.88302383588836e-12,-1.15624485368046,0.218,0.792,3.91461825242832e-08
"Col4a6",1.95223945146576e-12,-2.71565236041732,0.021,0.34,4.05851059565216e-08
"Fxr1",1.9878719783695e-12,-2.76440491588871,0.026,0.358,4.13258705583235e-08
