"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tyw1",1.77701329652844e-19,-0.631552193850328,0.021,0.094,3.69423294215297e-15
"Dzip3",1.79484393120476e-19,-0.541013679180081,0.042,0.14,3.73130104858157e-15
"Dock3",1.83849942895965e-19,-1.94331121008686,0.006,0.051,3.82205646286422e-15
"Sobp",1.85939640156206e-19,-0.706485557045763,0.02,0.091,3.86549917920736e-15
"Igip",1.89935619153226e-19,-1.19467221886322,0.014,0.075,3.94857158657641e-15
"Secisbp2l",1.91775512798088e-19,-0.397536961488259,0.036,0.128,3.98682113555946e-15
"Ptbp3",1.97250947062464e-19,-1.18001147694009,0.013,0.073,4.10064993848157e-15
"Vkorc1",1.97799975885969e-19,0.110994524582625,0.095,0.243,4.11206369869342e-15
"Krba1",2.03700343812784e-19,-0.740245073421809,0.014,0.077,4.23472644752397e-15
"Clcn7",2.09806315075042e-19,-1.39905488031461,0.013,0.073,4.36166348409505e-15
"Hexa",2.12568308789087e-19,0.269186927318675,0.155,0.358,4.41908257141633e-15
"Uba6",2.1382963898149e-19,-1.85370669786438,0.006,0.051,4.44530436478619e-15
"Ptprt",2.15306081689817e-19,-0.898388013832567,0.021,0.093,4.47599813224961e-15
"Pds5b",2.1646781327603e-19,-1.18555843070976,0.024,0.101,4.50014937019539e-15
"Blmh",2.22339510114972e-19,-0.248710235276542,0.042,0.14,4.62221607578015e-15
"Prpf8",2.22735058680003e-19,-0.554524646591643,0.032,0.119,4.63043913489858e-15
"Rfesd",2.27207885390532e-19,-0.759696071754763,0.014,0.075,4.72342472938377e-15
"Cacna1a",2.30911536084458e-19,-1.94798545590758,0.008,0.059,4.8004199236598e-15
"Caskin2",2.30952892854926e-19,-0.973266009867634,0.016,0.082,4.80127968956106e-15
"Ntng1",2.37562198942948e-19,-5.21256096775425,0,0.026,4.93868055382495e-15
"Zbp1",2.37562278054382e-19,-2.57492549141664,0,0.026,4.93868219847254e-15
"Arl6ip4",2.38031368698195e-19,-0.485847288442255,0.038,0.131,4.94843412386678e-15
"Mapk8ip1",2.38547022242682e-19,-0.292387319893917,0.044,0.143,4.95915404540311e-15
"Iqcg",2.42528211732484e-19,-2.84717864876334,0.001,0.033,5.04191899370662e-15
"Nt5c",2.45160017859972e-19,0.250224551213739,0.083,0.222,5.09663161129096e-15
"Cct6a",2.4575830244027e-19,0.247222638135181,0.109,0.271,5.10906934943078e-15
"Slc38a6",2.46992327943453e-19,-1.85563070703243,0.011,0.068,5.13472350561644e-15
"Slc4a1ap",2.50323070999114e-19,-1.34505121854337,0.008,0.059,5.20396632300058e-15
"Osbpl1a",2.50387408091128e-19,0.161501813941496,0.131,0.308,5.20530382680645e-15
"Spats2",2.50761409665832e-19,-2.5932361422615,0.003,0.04,5.21307894554299e-15
"Hist2h3c1",2.58692496226596e-19,-1.90367844723842,0.001,0.033,5.3779583040547e-15
"Ifnar1",2.59793896038736e-19,-0.778828249209221,0.028,0.11,5.40085530474928e-15
"Rbm48",2.62175724681428e-19,-0.720938552505865,0.022,0.096,5.4503711404022e-15
"Ptprg",2.66915846046868e-19,-0.287548738144842,0.044,0.143,5.54891352346835e-15
"Larp1b",2.66955790985519e-19,-1.74664399033794,0.005,0.047,5.54974393879796e-15
"Nme2",2.67725760771381e-19,0.247601499683553,0.277,0.566,5.56575084067624e-15
"Zfp869",2.78556752907725e-19,-1.02144872044016,0.018,0.087,5.7909163361987e-15
"Plekha7",2.80157832373957e-19,-1.95880071699311,0.005,0.047,5.8242011772222e-15
"Cdc42bpb",2.87375078561971e-19,-0.515966257048026,0.016,0.082,5.97424050822481e-15
"Ahctf1",2.88337056852911e-19,-0.876261344441375,0.011,0.068,5.99423907491517e-15
"Dab2ip",2.94391752032966e-19,-0.749922694282698,0.018,0.087,6.12011013301332e-15
"Ngfrap1",3.01517260608116e-19,9.29633931751561,0.126,0,6.26824233078213e-15
"9530077C05Rik",3.02593623394372e-19,-1.18176240723284,0.011,0.068,6.29061883674559e-15
"Dnajb9",3.04549463177636e-19,0.231401392845081,0.228,0.488,6.33127878999987e-15
"Slc5a3",3.05473619873506e-19,-0.965975579600878,0.016,0.08,6.35049108355031e-15
"Nt5dc1",3.05775602155541e-19,-2.20436761078595,0.004,0.044,6.35676899321154e-15
"Plekho2",3.07275354800429e-19,-0.526048651193688,0.031,0.117,6.38794735094613e-15
"Csnk1g2",3.07371453151104e-19,-0.944542323121607,0.011,0.066,6.3899451395583e-15
