"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Arrb1",0.00133441291634236,0.429528658671943,0.011,0.025,1
"Lrfn3",0.00134509975581692,-0.771069222291498,0.002,0.01,1
"Dnajb5",0.00134588358840702,0.389671983598451,0.022,0.041,1
"Ifi203",0.00134613958836322,-1.00872569141746,0.002,0.01,1
"Mrpl48",0.00134754859764578,0.208036535381394,0.52,0.746,1
"Pcdhgc3",0.00134822147852279,0.125155577765468,0.002,0.01,1
"Stk32c",0.00134926353709097,-0.201292705192593,0.002,0.01,1
"Rarb",0.00135448498393784,-0.435485044261577,0.002,0.01,1
"Rpf2",0.0013599814059172,0.667125340233,0.134,0.189,1
"Mgll",0.00137221412537978,0.807060739401006,0.257,0.246,1
"Npb",0.00138307254383255,-0.9907609905317,0.013,0.028,1
"Ormdl1",0.00138453975716321,0.651577310529853,0.118,0.168,1
"Tdg",0.00138909598341956,0.574463807311684,0.126,0.178,1
"Kcnj16",0.00139116698453721,1.3347264036799,0.018,0.034,1
"Laptm4b",0.00139172190164978,0.267140779884891,0.438,0.628,1
"Prkcz",0.00139263305880206,0.123460851795912,0.509,0.731,1
"Hfe",0.00139344624147778,2.34263182770557,0.03,0.014,1
"Prkag1",0.00139435631627511,0.633736915450251,0.179,0.252,1
"Clu",0.00139552784067121,0.847253556764499,0.398,0.41,1
"Vrk2",0.00139635944899197,0.722170493681309,0.02,0.038,1
"Cd93",0.00139861284545791,2.22989281840611,0.02,0.007,1
"Emcn",0.0014034792746226,1.54274165115846,0.031,0.015,1
"Taf1a",0.00140701471359171,0.129856610794616,0.02,0.037,1
"Nfyc",0.00141101007959555,0.619591658104214,0.068,0.101,1
"Tgfbi",0.0014205370524498,0.30042426918645,0.024,0.043,1
"Rims2",0.00142093860860521,0.368838591175245,0.048,0.075,1
"Ppm1f",0.00142261080541527,0.399531517612948,0.027,0.047,1
"Klhl32",0.0014274754092576,-0.626653809301099,0.01,0.023,1
"Tmem64",0.0014427857462757,0.491746382768041,0.011,0.024,1
"Vcpkmt",0.00144600676778159,0.977198951901983,0.011,0.024,1
"Uckl1",0.00144862159514394,0.366223041854395,0.152,0.212,1
"Fam118b",0.00144862698379467,0.519034063545898,0.105,0.15,1
"Ctbp2",0.00147048872573521,2.59843312666278,0.043,0.025,1
"Ube2a",0.00147270806749455,0.470266092764524,0.294,0.424,1
"Bckdk",0.00147309009032067,0.496777700107054,0.146,0.206,1
"Abcg2",0.00148171678129686,0.464536857625471,0.094,0.135,1
"Ostc",0.00148668842313688,0.733745529258994,0.494,0.607,1
"Gng3",0.00148968692139149,1.09189237039177,0.054,0.082,1
"Tmtc4",0.00152774342057562,3.45156248592209,0.019,0.007,1
"Plce1",0.0015283854409745,0.458134053023269,0.01,0.023,1
"Urb2",0.00153058529927697,-1.0479956340807,0.003,0.01,1
"Tlr1",0.00153170479775431,-0.967717648722956,0.003,0.01,1
"Heph",0.00153731361118088,-0.821193641980964,0.003,0.01,1
"Rin2",0.00153955842278892,0.86244529019636,0.068,0.101,1
