"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Trim30d",4.63143659528787e-291,-2.75368936108893,0.031,0.383,9.62829353794395e-287
"Supt20",4.17193089660867e-289,-3.80933053831317,0.011,0.291,8.67302714095976e-285
"Fgl2",2.21307325616731e-288,-4.45348540741621,0.008,0.274,4.60075799224621e-284
"Dock8",6.95552038094339e-288,-2.15089755588412,0.059,0.483,1.44598313199432e-283
"Rpsa",1.39510240077901e-287,-1.76602116774774,0.333,0.902,2.90027838097948e-283
"Ppp1r2",4.75128221574066e-287,-11.8574707093307,0,0.225,9.87744059830327e-283
"Tent5c",4.75128343963839e-287,-12.0220974037952,0,0.225,9.87744314266424e-283
"Arsb",7.33662062182349e-285,-1.70792749324302,0.192,0.793,1.52521006107088e-280
"Eef1b2",9.04024019504309e-283,-1.68921709202763,0.216,0.816,1.87937553414751e-278
"Ciao2b",4.51625727085485e-282,-11.8785843904763,0,0.221,9.38884724038015e-278
"Xaf1",1.55585385193344e-280,-2.781558739634,0.033,0.379,3.23446457278444e-276
"Ube2m",5.02597439619693e-280,-2.9157325048154,0.022,0.339,1.04484981722538e-275
"Arhgap17",4.26495017984575e-278,-2.2681768077853,0.044,0.422,8.86640492888133e-274
"Ucp2",7.88047171054072e-277,-1.86184532857416,0.112,0.617,1.63827126390431e-272
"Hivep3",9.48994749470987e-276,-4.36603528621679,0.005,0.249,1.97286518467523e-271
"BC005537",2.30308553075094e-275,-4.40182156897271,0.005,0.251,4.78788450987814e-271
"Ifit3b",3.80298923756924e-275,-4.45010501547662,0.004,0.245,7.90603432598268e-271
"Sp100",1.02636699968071e-274,-3.40803671302355,0.016,0.306,2.13371435563623e-270
"Ppp4r3b",1.29026756150517e-274,-11.8962708757467,0,0.216,2.6823372336131e-270
"Clec2d",6.18285351649987e-274,-3.73366528032955,0.012,0.287,1.28535341754516e-269
"Rps20",1.17281531337354e-273,-1.56532641817474,0.422,0.96,2.43816575497226e-269
"B2m",1.51885203096362e-273,1.33801252652767,0.969,0.958,3.15754148717026e-269
"Tsc22d2",3.39437255166003e-272,-2.82394019136349,0.027,0.352,7.05656109764605e-268
"Ccnt2",2.22532617512825e-271,-3.180372441793,0.017,0.306,4.62623058547413e-267
"Sppl2a",3.9823271118663e-270,-1.94494848604386,0.069,0.499,8.27885983285885e-266
"Mesd",1.18557096412355e-269,-11.8643382972489,0,0.212,2.46468347731646e-265
"Taf10",7.74913381784738e-269,-3.06066744780836,0.018,0.309,1.61096742939229e-264
"Sqor",6.20168402249047e-266,-11.761984234879,0,0.209,1.28926809143554e-261
"Ankrd44",1.61711966527497e-265,-2.19319982470269,0.05,0.431,3.36183007214013e-261
"Rock2",2.25889396313155e-264,-1.98806714235538,0.059,0.46,4.69601465995417e-260
"Tor3a",7.03195503706944e-264,-2.22545590408757,0.065,0.472,1.46187313265637e-259
"Rpl30",1.33917148123304e-263,-1.51710749512204,0.452,0.964,2.78400359233536e-259
"Rpl35",5.06052664199411e-263,1.84743824742582,0.901,0.88,1.05203288360416e-258
"Washc4",5.56530407897837e-261,-11.8304411679951,0,0.205,1.15697106497881e-256
"Gdpd3",4.16538899264491e-260,-3.90330723927211,0.01,0.262,8.65942717680951e-256
"Rplp1",1.01584439849183e-259,-1.22510047696013,0.741,0.993,2.11183892002466e-255
"Gna12",1.50585602066339e-259,-5.59859981157453,0.002,0.217,3.13052408135713e-255
"A930007I19Rik",1.65875645577618e-258,-11.7728225836182,0,0.203,3.44838879591311e-254
"Fam105a",2.60276339532225e-256,13.0755645014655,0.627,0,5.41088482253542e-252
"Tceal9",4.9273561127747e-256,-11.8468871055359,0,0.201,1.02434806228473e-251
"Nop53",4.92735674267101e-256,-11.6840232645333,0,0.201,1.02434819323388e-251
"Arl4c",7.42968317726145e-256,-1.71100373612834,0.205,0.769,1.54455683572088e-251
"Phf11b",1.01836575998605e-255,-2.8285380480188,0.028,0.339,2.117080578435e-251
"Gnai2",1.53172820321262e-254,-1.51059601367775,0.292,0.877,3.18430976165871e-250
"Atf4",3.06213833390632e-254,-1.76822657825057,0.095,0.555,6.36587938235785e-250
"Selk",6.90756556573901e-254,13.0200393802331,0.624,0,1.43601380546148e-249
"mt-Nd6",1.45875979485836e-253,-11.6443670292729,0,0.199,3.03261573753105e-249
"Pik3r1",3.57892967038469e-253,-1.91414950185379,0.088,0.53,7.44023689176274e-249
"Rnaset2a",2.50681022823197e-252,-11.6895730306063,0,0.198,5.21140778347145e-248
"Eif2ak2",4.33190800320582e-251,-2.99453281398342,0.024,0.318,9.00560354786459e-247
"Ifit2",3.36287015975246e-250,-5.20115371538684,0.004,0.223,6.99107077510938e-246
"Ogt",2.37138283110646e-249,-2.51370812951994,0.031,0.349,4.92986776758723e-245
"Atf7ip",5.14579277177727e-249,-3.10932609953301,0.014,0.275,1.06975885932478e-244
"Colec12",1.59343345859134e-247,-5.09809600665023,0.004,0.221,3.31258881706554e-243
"Gm12166",2.16783124596467e-247,-11.7649518001673,0,0.195,4.50670437723596e-243
"Fcrls",2.33861354250142e-247,1.69637381666382,0.916,0.783,4.8617436935062e-243
"Hexb",3.74491375400346e-247,0.796025932231745,0.997,0.999,7.78530120319779e-243
"Kansl1",2.6301630591266e-246,-2.26915781818392,0.04,0.379,5.46784598361828e-242
