"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"mt-Nd2",4.20911450548497e-163,-14.9474457155199,0,1,8.75032814545269e-159
"mt-Co1",4.20911450548497e-163,-15.7879072992732,0,1,8.75032814545269e-159
"mt-Co2",4.20911450548497e-163,-15.9271985272561,0,1,8.75032814545269e-159
"mt-Atp6",4.20911450548497e-163,-16.4752905000582,0,1,8.75032814545269e-159
"mt-Co3",4.20911450548497e-163,-16.4101679482898,0,1,8.75032814545269e-159
"mt-Cytb",4.20911450548497e-163,-15.6863001040683,0,1,8.75032814545269e-159
"mt-Nd1",1.63394722238199e-161,-14.5940197470654,0,0.992,3.39681288060991e-157
"mt-Nd4",1.63394722238199e-161,-14.8626353159258,0,0.992,3.39681288060991e-157
"Ubb",8.63456377385025e-159,-12.8066561433006,0.002,0.983,1.79503946294573e-154
"Rpl26",3.36832360280644e-155,-13.114508438519,0,0.958,7.00240793787431e-151
"Gm42418",4.56525579895853e-152,-13.4408802925598,0,0.941,9.49071028045488e-148
"Rpl14",5.95573281602903e-149,-12.4584523192198,0,0.924,1.23813729512427e-144
"Gm10076",9.04711713025892e-143,-12.4283541913001,0,0.89,1.88080518020953e-138
"Selenow",3.10227097777364e-141,-12.3233147687355,0,0.881,6.44931113569362e-137
"Elob",3.10231027259232e-141,-12.5770836938453,0,0.881,6.44939282569217e-137
"Gapdh",1.05388981015028e-139,-12.4793854334465,0,0.873,2.19093152632142e-135
"mt-Nd3",1.05388981015028e-139,-12.1176652793488,0,0.873,2.19093152632142e-135
"H3f3b",3.54687483363941e-138,-12.5557165953396,0,0.864,7.37359809165297e-134
"mt-Nd5",3.54691951139922e-138,-12.2846006122253,0,0.864,7.37369097224783e-134
"Sem1",1.18267331012234e-136,-12.0234264489691,0,0.856,2.45865954441333e-132
"Selenok",1.33264695052206e-130,-11.8665518089296,0,0.822,2.77043974544031e-126
"Atp5md",1.33867127226816e-127,-12.5258269472459,0,0.805,2.78296370791828e-123
"Selenof",4.18504990694573e-126,-11.7421921026482,0,0.797,8.70030025154948e-122
"Ndufb1-ps",1.2108846221252e-121,-11.5538107781091,0,0.771,2.51730804093608e-117
"mt-Nd4l",1.2108846221252e-121,-11.6168335628664,0,0.771,2.51730804093608e-117
"Cops9",1.09081165453509e-118,-11.1680508832175,0,0.754,2.26768834861299e-114
"Eno1",1.09081165453509e-118,-11.3136715591275,0,0.754,2.26768834861299e-114
"Atp5mpl",3.23013056629036e-117,-11.8306416793167,0,0.746,6.71511843426104e-113
"Micos13",2.7574614762418e-114,-10.9210838293822,0,0.729,5.73248666295908e-110
"Morf4l1",2.00363265950382e-110,-5.94705271263834,0.005,0.737,4.16535193584248e-106
"Tle5",1.80630812059094e-108,-10.9712222894168,0,0.695,3.7551339518965e-104
"Bex3",1.80630812059094e-108,-10.9539026837482,0,0.695,3.7551339518965e-104
"Prxl2a",5.02668442111467e-107,-11.1606470660756,0,0.686,1.04499742430553e-102
"Gm17018",5.02668442111467e-107,-10.8507648222818,0,0.686,1.04499742430553e-102
"Micos10",1.38663168770579e-105,-10.8476163207092,0,0.678,2.88266861557156e-101
"Plaat3",5.50954371583067e-90,-10.4775075502539,0,0.585,1.14537904308404e-85
"Selenos",1.3706747312539e-88,-10.3932253509077,0,0.576,2.84949569880374e-84
"Cavin3",1.3706747312539e-88,-10.3699129682088,0,0.576,2.84949569880374e-84
"Ppp1r2",1.3706747312539e-88,-9.99574401765624,0,0.576,2.84949569880374e-84
"Cfap298",1.3706747312539e-88,-10.5796219637514,0,0.576,2.84949569880374e-84
"Selenom",3.38132704755682e-87,-10.6373875523117,0,0.568,7.02944079916588e-83
"Cystm1",5.81572719165558e-87,-6.04844781592386,0.017,0.653,1.20903152587328e-82
"Naxe",8.27151779472249e-86,-9.95896578343833,0,0.559,1.71956583434486e-81
"Gm10260",8.27151779472249e-86,-10.4225743048526,0,0.559,1.71956583434486e-81
"Ndufs5",1.79127301763198e-84,-3.26723369850261,0.067,0.814,3.72387747635513e-80
"Rtraf",2.00650290769343e-84,-10.0112767046747,0,0.551,4.17131889480387e-80
"Tceal9",2.00650290769343e-84,-10.2303517293405,0,0.551,4.17131889480387e-80
"Ndufaf8",2.72430988606223e-80,-10.2260622358345,0,0.525,5.66356782213477e-76
"Rex1bd",6.39221227721934e-79,-9.98555985405268,0,0.517,1.32887701031113e-74
"Ndfip1",3.15226856533793e-77,-3.45723959566909,0.068,0.771,6.55325112048102e-73
"Tusc3",2.9163751623897e-76,-4.23656209595216,0.017,0.593,6.06285232509194e-72
"Eloc",7.85894691783016e-75,-9.80280544541305,0,0.492,1.63379647474771e-70
"Fmc1",7.85894691783016e-75,-9.72363263843826,0,0.492,1.63379647474771e-70
"Mrpl58",7.85894691783016e-75,-9.98471551940133,0,0.492,1.63379647474771e-70
"Ecrg4",1.78436666686087e-73,-12.2562744751886,0,0.483,3.70951986373707e-69
"Mtln",1.78436666686087e-73,-9.92358319171233,0,0.483,3.70951986373707e-69
"Uba52",1.78436666686087e-73,-9.95090361652352,0,0.483,3.70951986373707e-69
"Mettl26",1.78436666686087e-73,-9.56984272633592,0,0.483,3.70951986373707e-69
"mt-Atp8",1.78436666686087e-73,-10.0539889267272,0,0.483,3.70951986373707e-69
"Naxd",4.01850540378931e-72,-9.68353893384934,0,0.475,8.35407088393759e-68
"Snu13",4.01850540378931e-72,-9.98041875007065,0,0.475,8.35407088393759e-68
"Gm14964",4.01850540378931e-72,-10.4871513836938,0,0.475,8.35407088393759e-68
"Trir",4.37210184871257e-68,-9.64680547723565,0,0.449,9.08916253328855e-64
"Gm19935",4.37210184871257e-68,-10.9743366512176,0,0.449,9.08916253328855e-64
"Snhg8",1.27512834752311e-67,-5.90425975244397,0.002,0.458,2.65086432166579e-63
"Rbis",2.06205290732184e-65,-9.53802995090184,0,0.432,4.28680178903137e-61
"Gm20501",2.06205290732184e-65,-10.1355121413053,0,0.432,4.28680178903137e-61
"Pura",2.75085437804001e-65,-4.14107765775731,0.025,0.559,5.71875116650737e-61
"Cenpx",4.42486078220047e-64,-9.72787596615518,0,0.424,9.19884308011656e-60
"Csnk2b",9.41990207282469e-63,-9.56824472486974,0,0.415,1.95830344191953e-58
"Zfp91",9.41990207282469e-63,-9.20664035733411,0,0.415,1.95830344191953e-58
"Rmst",4.86907170946816e-62,-6.37398538393844,0.006,0.449,1.01223131768134e-57
"Znrd2",1.98954176549288e-61,-9.90864181391512,0,0.407,4.13605837628314e-57
"Aig1",3.04008856670543e-61,-3.82795311679362,0.027,0.542,6.32004012132391e-57
"Jpt1",4.16900820797565e-60,-9.46465257781511,0,0.398,8.66695116356057e-56
"Mns1",5.74036821913018e-59,-5.16645931911286,0.029,0.525,1.19336514907497e-54
"Cryzl2",8.66759863414682e-59,-9.30304696527552,0,0.39,1.80190708005278e-54
"Paxx",8.66759863414682e-59,-9.37569417114842,0,0.39,1.80190708005278e-54
"Hikeshi",1.78798865124257e-57,-9.34464785224416,0,0.381,3.71704960706817e-53
"Fam183b",2.44400566070095e-56,-3.58157616403126,0.041,0.568,5.08084336803121e-52
"Selenot",3.65969148130797e-56,-9.08118001771207,0,0.373,7.60813262049115e-52
"Hist1h1c",1.87870656883979e-55,-6.03941182586281,0.003,0.39,3.90564308596103e-51
"Iqcc",5.66780106477047e-55,-4.07581450685464,0.006,0.407,1.17827916335513e-50
"Drc3",7.43279331941648e-55,-9.6418309668087,0,0.364,1.54520340317349e-50
"Mcrip1",7.43279331941648e-55,-9.26292336745395,0,0.364,1.54520340317349e-50
"4632427E13Rik",1.01721656516976e-54,-6.94025790438705,0.008,0.407,2.11469151733142e-50
"Rpl12",1.77245143329696e-54,-2.15594497112461,0.187,0.881,3.68474928468106e-50
"Ifit3",1.48799213649407e-53,-4.13888962748188,0.027,0.492,3.09338685255752e-49
"Utp11",1.49796590360208e-53,-8.950095115308,0,0.356,3.11412131699837e-49
"Gm47283",1.49796590360208e-53,-9.54774717710241,0,0.356,3.11412131699837e-49
"Ifitm3",3.80993148848773e-53,-3.3863801517438,0.168,0.822,7.92046657141713e-49
"Hddc3",1.41326144450106e-52,-2.96974255578506,0.016,0.441,2.93802921697324e-48
"Rps12",1.938583194696e-52,-2.20435934388149,0.244,0.949,4.03012060345352e-48
"Rab5if",2.99577270755098e-52,-8.87967710571988,0,0.347,6.22791188172774e-48
"Cnmd",2.99577270755098e-52,-10.7428675783079,0,0.347,6.22791188172774e-48
"Cdr1os",2.99577270755098e-52,-9.44161529589317,0,0.347,6.22791188172774e-48
"Anxa2",8.11001453006344e-52,-2.81698416720641,0.052,0.576,1.68599092065489e-47
"Taf10",1.45476024691427e-51,-2.74345259611322,0.027,0.483,3.02430107731007e-47
"Tpt1",2.21111931196264e-51,-2.27193529252991,0.399,0.992,4.59669593763913e-47
"Tubb4b",2.40053660181281e-51,-2.63842232317107,0.217,0.881,4.99047554150865e-47
"Cfap45",4.1122891371086e-51,-3.24660081128578,0.03,0.492,8.54903788713506e-47
"Hpf1",5.94549480172362e-51,-8.94591466595399,0,0.339,1.23600891433032e-46
"Mir100hg",5.94549480172362e-51,-9.28678802470544,0,0.339,1.23600891433032e-46
"1700094D03Rik",2.88234496068104e-50,-2.44537309293942,0.055,0.585,5.99210693875981e-46
"Cfap299",1.17099471095232e-49,-9.34501162657172,0,0.331,2.43438090459877e-45
"Snrpn",1.17099471095232e-49,-9.05469610775582,0,0.331,2.43438090459877e-45
"Enkur",1.81735535055586e-49,-3.04712187579178,0.046,0.542,3.77810003827058e-45
"BC004004",5.22428486156365e-49,-1.94407145434646,0.071,0.619,1.08607657987047e-44
"Nfix",7.16804382160989e-49,-1.94676651091346,0.086,0.661,1.49016463007448e-44
"Fads2",2.10709207571503e-48,-1.96812198150372,0.044,0.534,4.38043371620397e-44
"Spaca9",2.28889405436108e-48,-9.06948413317486,0,0.322,4.75838184961124e-44
"Ube2m",3.2297340480705e-48,-3.16280385294967,0.049,0.525,6.71429411253377e-44
"Bst2",3.29892565924573e-48,-3.6659605693863,0.103,0.661,6.85813655300595e-44
"Rsph1",3.71391863128032e-48,-2.87998376842787,0.098,0.661,7.72086544256865e-44
"Calml4",9.69409492269598e-48,-2.1633052573536,0.146,0.788,2.01530539347927e-43
"Tctex1d2",1.55676223689776e-47,-2.14689563082836,0.044,0.517,3.23635301428675e-43
"Ifit3b",2.16516221158357e-47,-4.02826089767397,0.013,0.39,4.50115572166108e-43
"Ss18l2",4.44034626410012e-47,-9.0523559008019,0,0.314,9.23103584843774e-43
"Erg28",4.44034626410012e-47,-8.67688095204226,0,0.314,9.23103584843774e-43
"AY036118",4.44034626410012e-47,-9.95979646908565,0,0.314,9.23103584843774e-43
"Oga",4.44034626410012e-47,-8.93218379643089,0,0.314,9.23103584843774e-43
"Nbdy",4.44034626410012e-47,-8.92016067425834,0,0.314,9.23103584843774e-43
"Rps20",8.28845769055272e-47,-1.99527938483486,0.29,0.949,1.723087469289e-42
"Smim27",8.54959449002355e-46,-9.27653773793777,0,0.305,1.777375198531e-41
"Cfap97d2",8.54959449002355e-46,-9.3525149904109,0,0.305,1.777375198531e-41
"Meig1",2.30772887349225e-45,-2.8581803491108,0.065,0.568,4.79753755510305e-41
"Arl1",4.49440981371413e-45,-3.5694459595316,0.006,0.339,9.3434285617303e-41
"Drc1",4.50599754200755e-45,-3.57489617736217,0.014,0.381,9.36751829007949e-41
"BC005537",5.27337516839613e-45,-5.21324435517812,0.005,0.331,1.09628196375787e-40
"Ssbp4",1.02919387275198e-44,-1.79987783841651,0.068,0.576,2.1395911420641e-40
"Pifo",1.31765235467708e-44,-2.62305475020549,0.089,0.61,2.73926748013818e-40
"Stxbp3",1.63391520175021e-44,-8.63627186506984,0,0.297,3.39674631291851e-40
"Selenop",1.63391520175021e-44,-8.93821768984299,0,0.297,3.39674631291851e-40
"1700088E04Rik",1.87477307742043e-44,-2.32320056503997,0.049,0.508,3.89746575064932e-40
"Rps21",2.86694039937644e-44,-1.94363458839736,0.363,0.983,5.96008239626369e-40
"Lbp",2.91066083068806e-44,-3.9321471413251,0.079,0.568,6.0509728009174e-40
"2010204K13Rik",3.62817356941729e-44,-3.05186588273133,0.051,0.508,7.5426100334616e-40
"Mir99ahg",6.23365949960529e-44,-3.561313569463,0.021,0.407,1.29591547337294e-39
"Vim",1.20429003648081e-43,-3.24446683786051,0.109,0.644,2.50359855683995e-39
"Zbtb20",1.63453349248451e-43,-2.80987339177455,0.103,0.627,3.39803167752606e-39
"Oasl2",3.09946931043837e-43,-9.6255682897754,0,0.288,6.44348674947033e-39
"Spag6l",3.09946931043837e-43,-8.87185997642042,0,0.288,6.44348674947033e-39
"Eef1b2",4.42005832709653e-43,-1.51662753604407,0.162,0.78,9.18885925620099e-39
"Rps10",9.54458567401188e-43,-1.7469838180575,0.307,0.966,1.98422391577033e-38
"Ro60",5.83630959162485e-42,-8.34687687017607,0,0.28,1.21331040100289e-37
"Itpkb",5.83630959162485e-42,-8.57524733362048,0,0.28,1.21331040100289e-37
"Rbm42",5.83630959162485e-42,-8.54318097441212,0,0.28,1.21331040100289e-37
"Mesd",5.83630959162485e-42,-8.4298340791964,0,0.28,1.21331040100289e-37
"Eef1akmt2",5.83630959162485e-42,-8.33468559395806,0,0.28,1.21331040100289e-37
"Ciao2a",5.83630959162485e-42,-8.50951958215559,0,0.28,1.21331040100289e-37
"Cfap54",5.83630959162485e-42,-8.62639477133575,0,0.28,1.21331040100289e-37
"Gm29508",5.83630959162485e-42,-8.98920015306586,0,0.28,1.21331040100289e-37
"Wdr27",5.83630959162485e-42,-8.66794891710748,0,0.28,1.21331040100289e-37
"mt-Nd6",5.83630959162485e-42,-8.88660060892054,0,0.28,1.21331040100289e-37
"Lmna",7.4429965640995e-42,-2.51304376601154,0.041,0.466,1.54732455571065e-37
"Mbd2",7.92629908586893e-42,-3.51550361632119,0.022,0.39,1.64779831696129e-37
"Arhgdig",1.50790692826663e-41,-3.79274756508386,0.021,0.381,3.1347877131735e-37
"Mia",1.70422688023772e-41,-2.15349827720188,0.135,0.703,3.5429172613262e-37
"Cfap126",2.63668098164797e-41,-2.29900342782609,0.095,0.61,5.48139609274796e-37
"Cwc22",9.19787606085013e-41,-1.79331921165943,0.027,0.407,1.91214645429013e-36
"Rnf227",1.09094459087461e-40,-8.83257946613574,0,0.271,2.26796470996923e-36
"BC005624",1.77299059184469e-40,-1.78613214794303,0.089,0.602,3.68587014138593e-36
"Sap30l",2.57689825351997e-40,-3.14344098996767,0.03,0.415,5.35711377924266e-36
"Tekt1",4.58708815689956e-40,-2.81896010175009,0.067,0.525,9.5360975693785e-36
"Rpl30",7.26262334460836e-40,-1.64634718081312,0.311,0.949,1.50982676711063e-35
"Hnrnpa0",1.22608878838656e-39,-2.2912370183363,0.054,0.492,2.54891598217683e-35
"Mbp",1.64387226810252e-39,-1.32639558865697,0.208,0.856,3.41744605815834e-35
"Dhx36",1.66387651123228e-39,-3.18497223638028,0.036,0.432,3.45903287920078e-35
"Selenoh",2.02442515825134e-39,-8.80598288227894,0,0.263,4.20857746148871e-35
"Babam2",2.02442515825134e-39,-8.31238099522633,0,0.263,4.20857746148871e-35
"Fdx2",2.02442515825134e-39,-8.62533799202826,0,0.263,4.20857746148871e-35
"Clba1",2.02442515825134e-39,-8.41366051923415,0,0.263,4.20857746148871e-35
"Retreg1",2.02442515825134e-39,-8.77290588528149,0,0.263,4.20857746148871e-35
"Ccdc30",2.1178218591592e-39,-2.70173399832049,0.022,0.381,4.40273986300607e-35
"Rpsa",2.20391296877069e-39,-1.67343857133132,0.247,0.873,4.58171467077738e-35
"Clec3b",6.70449695602643e-39,-2.69773704143621,0.032,0.415,1.39379787218833e-34
"Eid1",7.32143438003692e-39,-1.88360684730129,0.067,0.517,1.52205299326588e-34
"Ifit1",9.75745456820819e-39,-5.03027384953288,0.01,0.314,2.0284772301848e-34
"Fam166b",1.77334524882366e-38,-3.28392662039129,0.014,0.339,3.6866074377795e-34
"Ccdc113",2.18980781844941e-38,-2.89130000589317,0.051,0.466,4.55239147377447e-34
"Iqcg",3.01163872896473e-38,-2.86596190551035,0.027,0.39,6.26089575364479e-34
"Hnrnpa2b1",3.47260249619672e-38,-1.71190009166682,0.144,0.695,7.21919332934337e-34
"Retreg2",3.72956222090668e-38,-8.66006558647096,0,0.254,7.7533869010429e-34
"Ciao2b",3.72956222090668e-38,-8.58606781586291,0,0.254,7.7533869010429e-34
"Mia2",3.72956222090668e-38,-8.65862413838051,0,0.254,7.7533869010429e-34
"Tasor",3.72956222090668e-38,-8.11285474873667,0,0.254,7.7533869010429e-34
"Ssbp3",3.7734454633274e-38,-2.07182289325638,0.063,0.508,7.84461577371133e-34
"Dynlrb2",7.74666275199489e-38,-2.35168084659174,0.119,0.627,1.61045371951222e-33
"Ak7",8.65330086935063e-38,-3.10593559063341,0.022,0.364,1.7989347177293e-33
"Ccdc173",9.8387407063609e-38,-4.06714502186078,0.027,0.381,2.04537580544537e-33
"Ccdc114",1.18540316766101e-37,-4.22565773557402,0.019,0.347,2.46433464525047e-33
"Psmb4",1.82315511050776e-37,-1.28519443283106,0.133,0.686,3.79015715923459e-33
"Rad51b",2.02912552765179e-37,-3.95622235352703,0.011,0.314,4.2183490594353e-33
"Elmod1",2.30671946927373e-37,-4.47132451421676,0.017,0.339,4.79543910467316e-33
"Tagln2",2.91712896353298e-37,-3.47922418021557,0.029,0.381,6.06441940228871e-33
"Gm5617",3.53540852011369e-37,-2.16642010617008,0.048,0.458,7.34976077246435e-33
"Thap12",6.82173514328667e-37,-8.27816804098489,0,0.246,1.41817051893787e-32
"Dnaaf4",6.82173514328667e-37,-8.78742093795001,0,0.246,1.41817051893787e-32
"Gm19412",6.82173514328667e-37,-8.50382217575071,0,0.246,1.41817051893787e-32
"Hdgfl2",6.82173514328667e-37,-8.80689506185229,0,0.246,1.41817051893787e-32
"Crip1",7.07706342536512e-37,-1.51035498317657,0.095,0.61,1.47125071549915e-32
"Rack1",7.33558303077527e-37,-1.42500002053707,0.173,0.754,1.52499435626787e-32
"Thra",9.36895464437806e-37,-1.60911183388197,0.078,0.542,1.94771198101975e-32
"5031425E22Rik",1.25364733547944e-36,-3.15822101448304,0.014,0.322,2.60620744572821e-32
"Ctxn1",1.6682881360129e-36,-1.64419391668742,0.048,0.449,3.46820420595722e-32
"Gm17455",1.87250202970589e-36,-3.2934484710382,0.024,0.364,3.89274446955558e-32
"Ppm1a",1.88199196700976e-36,-3.47747979459651,0.014,0.322,3.9124731002166e-32
"Tgoln1",2.0950051665861e-36,-2.15992329844476,0.022,0.356,4.35530624081584e-32
"1110032A03Rik",2.68147968623842e-36,-1.54776862289525,0.09,0.568,5.57452811972105e-32
"Apoc1",2.75452331649703e-36,-2.28731517010125,0.048,0.449,5.72637852266568e-32
"Lrrc10b",2.84631226540137e-36,-5.04213484580821,0.003,0.263,5.91719856854291e-32
"Fus",3.43250623648032e-36,-1.46188676789812,0.084,0.559,7.13583721501895e-32
"Ift20",4.86828966979881e-36,-1.20754055133167,0.111,0.619,1.01206873945448e-31
"St13",5.48676035356587e-36,-0.981383954547351,0.136,0.686,1.14064260990281e-31
"Rpl22",1.03998041433656e-35,-0.960116332914288,0.238,0.881,2.16201528336428e-31
"Pip4p2",1.23890498267375e-35,-8.84000837294684,0,0.237,2.57555956848047e-31
"Nipsnap2",1.23890498267375e-35,-8.36605127358017,0,0.237,2.57555956848047e-31
"Bud23",1.23890498267375e-35,-8.37092516680643,0,0.237,2.57555956848047e-31
"Ramac",1.23890498267375e-35,-8.27179242315879,0,0.237,2.57555956848047e-31
"Mtss2",1.23890498267375e-35,-8.76315777258461,0,0.237,2.57555956848047e-31
"Cfap410",1.23890498267375e-35,-8.28962090088424,0,0.237,2.57555956848047e-31
"Washc3",1.23890498267375e-35,-8.66485925033805,0,0.237,2.57555956848047e-31
"3300002A11Rik",1.23890498267375e-35,-9.43128251300537,0,0.237,2.57555956848047e-31
"Dnah12",1.23890498267375e-35,-9.04554407697671,0,0.237,2.57555956848047e-31
"2900040C04Rik",1.23890498267375e-35,-11.2168911871477,0,0.237,2.57555956848047e-31
"Mmut",1.23890498267375e-35,-8.08195041547053,0,0.237,2.57555956848047e-31
"Gm16286",1.23890498267375e-35,-8.70845249181835,0,0.237,2.57555956848047e-31
"Rtl8a",1.23890498267375e-35,-8.26347583370188,0,0.237,2.57555956848047e-31
"Ifi27",2.15609750342611e-35,-2.12644067145086,0.233,0.805,4.48231109987253e-31
"Dydc2",2.17365669780175e-35,-3.48654003908346,0.03,0.373,4.51881490906005e-31
"Morn2",2.18576373385384e-35,-1.48081409558735,0.113,0.61,4.54398422630875e-31
"Supt20",2.20230394332854e-35,-7.64745685308587,0.002,0.246,4.57836966778569e-31
"Ppp2ca",3.1812474446331e-35,-1.83506582138586,0.086,0.551,6.61349531264775e-31
"Ly6h",3.51847729993789e-35,-3.47706281649006,0.024,0.356,7.31456245884089e-31
"5930430L01Rik",4.1170478330203e-35,-3.05492906848939,0.014,0.314,8.5589307400659e-31
"Rpl5",5.81905496522164e-35,-1.14772075439211,0.228,0.839,1.20972333671993e-30
"Ino80b",6.64647504490013e-35,-3.10929366658076,0.032,0.381,1.38173569708429e-30
"Scand1",9.35910485178618e-35,-1.23251398247426,0.135,0.678,1.94566430763783e-30
"Mthfd2l",9.70063702288986e-35,-2.61897849941204,0.014,0.314,2.01666543068857e-30
"Cd59a",1.18990915208414e-34,-2.93878862470054,0.071,0.5,2.47370213626773e-30
"Hspa4l",1.935996538436e-34,-2.07888211188009,0.052,0.449,4.0247432037546e-30
"Smim26",2.23416022627695e-34,-8.61470284638394,0,0.229,4.64459569440716e-30
"Czib",2.23416022627695e-34,-8.46778476320537,0,0.229,4.64459569440716e-30
"Amd1",2.23416022627695e-34,-8.03135707835757,0,0.229,4.64459569440716e-30
"Gatd3a",2.23416022627695e-34,-8.67234048243578,0,0.229,4.64459569440716e-30
"Rxylt1",2.23416022627695e-34,-8.16383639907534,0,0.229,4.64459569440716e-30
"Ccnq",2.23416022627695e-34,-8.02623231441798,0,0.229,4.64459569440716e-30
"AC149090.1",2.23416022627695e-34,-8.09638611075082,0,0.229,4.64459569440716e-30
"Mrpl21",2.45797797731645e-34,-1.81116159872551,0.073,0.508,5.10989041704317e-30
"Uchl1",2.74558011232693e-34,-2.23405045680798,0.032,0.381,5.70778649551646e-30
"Hba-a2",3.61674650799155e-34,8.05243213330713,0.707,0.034,7.51885431546363e-30
"Zc3h6",4.58026220351088e-34,-7.27962564097618,0.003,0.246,9.52190709487877e-30
"Flywch2",6.58624295809699e-34,-3.04154286991985,0.011,0.288,1.36921404855878e-29
"Gsr",6.78863219089069e-34,-1.82824177457232,0.046,0.424,1.41128874616427e-29
"4833427G06Rik",7.44248618773031e-34,-3.18786501352992,0.035,0.381,1.54721845356725e-29
"Itgb8",1.14772718987349e-33,-3.39467884408551,0.003,0.246,2.38601005502799e-29
"Dnajb13",1.27375254928331e-33,-4.35917495723131,0.011,0.288,2.64800417470507e-29
"Elof1",1.34664221211331e-33,-1.61756893412292,0.144,0.661,2.79953449476236e-29
"Gstp1",2.60791200000044e-33,-1.23593037330677,0.076,0.517,5.42158825680091e-29
"Bclaf1",3.26236909021953e-33,-1.82397672944621,0.068,0.483,6.78213910165739e-29
"Ift22",3.44219358969608e-33,-1.37235784014837,0.111,0.585,7.15597625361919e-29
"Srp14",3.76800842871263e-33,-0.827319945841636,0.277,0.924,7.83331272245068e-29
"Ptpa",4.00085512098532e-33,-8.26146712145115,0,0.22,8.31737771101639e-29
"A430018G15Rik",4.00085512098532e-33,-8.65040566427711,0,0.22,8.31737771101639e-29
"Nsd3",4.00085512098532e-33,-8.26136051800518,0,0.22,8.31737771101639e-29
"Ccdc170",4.00085512098532e-33,-8.60742134895868,0,0.22,8.31737771101639e-29
"Katnal2",4.00085512098532e-33,-8.16752497770053,0,0.22,8.31737771101639e-29
"Purb",4.73827496230185e-33,-1.75758350746911,0.086,0.525,9.85039981912932e-29
"Isg15",7.43908167171628e-33,-4.93167251951818,0.024,0.331,1.5465106887331e-28
"Hsp90aa1",7.4924594695319e-33,-1.98777761308626,0.29,0.881,1.55760739912099e-28
"Rsph9",8.50034580284542e-33,-1.39909891448095,0.124,0.61,1.76713688895354e-28
"Lsm12",8.74144247318336e-33,-2.32032210928647,0.021,0.322,1.81725847575009e-28
"Ttc25",9.6961171353491e-33,-5.93196954383544,0.002,0.229,2.01572579126772e-28
"Ccpg1os",9.80412568821369e-33,-2.48306009592554,0.073,0.483,2.03817968932274e-28
"Mtch1",1.0459781674467e-32,-1.50767270083273,0.113,0.593,2.17448401230495e-28
"H2-K1",1.13065139663817e-32,-1.45656353645069,0.105,0.576,2.35051118847109e-28
"Efcab1",1.21136152884432e-32,-4.70003814141876,0.022,0.322,2.51829948231446e-28
"Cfap206",1.39451514993103e-32,-5.76068751948681,0.005,0.246,2.89905754519162e-28
"Gm5089",1.48568101315924e-32,-6.00931704004398,0.005,0.246,3.08858225825674e-28
"Nebl",1.75539976874526e-32,-3.29491062325019,0.006,0.254,3.64930057924453e-28
"Bcas1",1.85849648402236e-32,-3.90569457272012,0.008,0.263,3.86362834063409e-28
"4930578M01Rik",1.91343681238017e-32,-5.5138118984813,0.005,0.246,3.97784378925713e-28
"Wwc1",1.91486097370051e-32,-5.27688822272536,0.008,0.263,3.98080447822598e-28
"Bphl",2.02454104665489e-32,-1.61861696369321,0.135,0.627,4.20881838189086e-28
"Prdx4",2.30524050563738e-32,-1.68453149956798,0.13,0.619,4.79236448716956e-28
"Bbox1",3.48444851027454e-32,-2.51889856361799,0.021,0.322,7.24382000800974e-28
"Xaf1",3.48444851027454e-32,-2.53796006649372,0.021,0.322,7.24382000800974e-28
"Kif5a",3.71841171820335e-32,-2.61120787759455,0.006,0.254,7.73020612097295e-28
"Gsta4",4.08350246921845e-32,-1.10128069416488,0.17,0.712,8.48919328325823e-28
"Odf3b",4.83815882206976e-32,-3.08073957862248,0.035,0.373,1.00580483752008e-27
"Mxra8",4.94762010249602e-32,-2.95257544161567,0.035,0.373,1.0285607431079e-27
"Lrrc23",5.34792453742125e-32,-3.20621177135962,0.032,0.356,1.1117800320845e-27
"Atp1a1",5.77284162261169e-32,-1.61456769937947,0.152,0.669,1.20011604492474e-27
"Ogt",6.96888505479113e-32,-2.32679622966458,0.059,0.441,1.44876151404053e-27
"Oip5os1",7.11516315063998e-32,-8.08304915905276,0,0.212,1.47917126738655e-27
"Wdr66",7.11516315063998e-32,-8.51811020581138,0,0.212,1.47917126738655e-27
"Kmt5a",7.11516315063998e-32,-7.90253887191912,0,0.212,1.47917126738655e-27
"Mindy2",7.11516315063998e-32,-7.65119295673131,0,0.212,1.47917126738655e-27
"Nme9",7.11516315063998e-32,-9.04316350270711,0,0.212,1.47917126738655e-27
"Gm30025",7.11516315063998e-32,-8.01160481178556,0,0.212,1.47917126738655e-27
"Tafa5",7.11516315063998e-32,-8.12652766306162,0,0.212,1.47917126738655e-27
"Rbp4",7.11516315063998e-32,-9.56704338452558,0,0.212,1.47917126738655e-27
"Slit2",7.98703310295817e-32,-3.97066300478233,0.038,0.373,1.66042431177397e-27
"Srsf3",9.52783113060716e-32,-0.963407500686722,0.177,0.72,1.98074081374192e-27
"Ildr2",1.06013721725759e-31,-2.12529032449417,0.043,0.398,2.20391926095681e-27
"H3f3a",1.19285952039472e-31,-1.31357030702341,0.374,0.949,2.47983565694858e-27
"Uba52,Ubc",1.24283771972631e-31,11.0547343418393,0.645,0,2.58373533553903e-27
"Fuom",1.72448839407244e-31,-1.17318095906788,0.1,0.551,3.58503892243719e-27
"Churc1",2.40363152555832e-31,-1.12258075350228,0.124,0.61,4.9969095784832e-27
